p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
7.79307757456958e-16	1.02109154191702	0.653	0.373	1.45247379834828e-11	13	Cd9
8.48570868835397e-16	0.628316137600853	0.551	0.637	1.58156638533541e-11	13	Rpl22l1
1.09314955078233e-15	1.07775744007226	0.29	0.153	2.03741213274811e-11	13	Ctsc
1.87844928086231e-15	1.15286603456342	0.341	0.171	3.50105376967117e-11	13	Cebpb
2.02972788909714e-15	1.00723854822771	0.29	0.215	3.78300683969925e-11	13	Wdr89
2.33987713843396e-15	1.02622045823673	0.358	0.207	4.36106301061321e-11	13	Smap2
2.818711163335e-15	0.788684337443595	0.364	0.317	5.25351386622377e-11	13	Srsf9
4.72185759648267e-15	0.575551560671118	0.545	0.611	8.8005981883244e-11	13	Eif3f
7.75442772989161e-15	0.621655297843322	0.392	0.428	1.4452702402972e-10	13	Lamtor4
1.07490153438832e-14	0.856692210709044	0.301	0.17	2.00340147979295e-10	13	Sft2d1
1.13782695906585e-14	1.00263265791598	0.352	0.254	2.12068188630693e-10	13	Tln1
2.86151444371877e-14	0.874026273612477	0.403	0.364	5.33329062020304e-10	13	Mrpl52
3.00756463545913e-14	0.271320148107902	0.528	0.672	5.60549896756872e-10	13	Eef2
4.42603392325429e-14	0.852105708131549	0.29	0.201	8.24924202616135e-10	13	Asah1
5.35498943060155e-14	0.860407225246461	0.261	0.132	9.98062930075517e-10	13	Plekho1
8.78316806307169e-14	0.860129891895535	0.267	0.092	1.6370068635953e-09	13	Tcn2
8.83548810769495e-14	0.248197080335052	0.381	0.546	1.64675827351218e-09	13	Ube2d3
9.27225796930293e-14	0.557215425649142	0.881	0.865	1.72816344031868e-09	13	Itm2b
1.12712698494408e-13	0.774840056045912	0.364	0.286	2.10073927453877e-09	13	Lamp2
1.60257668240652e-13	0.143425513250996	0.54	0.717	2.98688242066928e-09	13	Btf3
1.95289274591092e-13	0.999464283709884	0.369	0.204	3.63980149982878e-09	13	Msn
4.14938712711234e-13	0.480536609558399	0.665	0.726	7.73362772751198e-09	13	Gas5
6.52993162791193e-13	0.777212877026642	0.341	0.312	1.21704865681023e-08	13	Psme1
8.5384492215371e-13	0.990368894286527	0.369	0.247	1.59139616591008e-08	13	Tspo
1.30701798802818e-12	1.06350106888767	0.307	0.172	2.43602012608693e-08	13	Klf6
2.16844400271498e-12	0.492915463641172	0.347	0.443	4.04154593226019e-08	13	Snrpg
2.42929293404148e-12	0.373301419652777	0.528	0.665	4.52771617046651e-08	13	Npm1
2.52680324495349e-12	0.90933420490648	0.29	0.145	4.70945588794431e-08	13	Jpt1
2.9818074433728e-12	0.806087740180978	0.256	0.084	5.55749271295822e-08	13	Vasp
3.46671186985311e-12	1.03301553864386	0.29	0.181	6.46125758303222e-08	13	Gm11808
3.64524896762606e-12	0.398136783054519	0.665	0.771	6.79401502586144e-08	13	Pfdn5
4.52909865809581e-12	0.154384775419037	0.335	0.52	8.44133407895898e-08	13	Mtdh
4.77510654608559e-12	0.883010225122761	0.278	0.148	8.89984358059433e-08	13	Sirpa
4.92943565649758e-12	0.167627224698631	0.182	0.392	9.18748217658019e-08	13	Polr2j
1.0604102228736e-11	0.396890878848319	0.386	0.512	1.97639257339181e-07	13	Akr1a1
1.20606688711169e-11	0.405426112963271	0.392	0.515	2.24786746419877e-07	13	Mpc1
2.26056452655019e-11	0.933121367984466	0.284	0.144	4.21324016458424e-07	13	Rpl10-ps3
2.45659284415082e-11	0.12354098581406	0.42	0.601	4.5785977429283e-07	13	Jund
2.46630485499233e-11	0.254994374127075	0.648	0.759	4.5966989887347e-07	13	Gnas
2.59456867189031e-11	0.813287252216414	0.278	0.23	4.83575709066916e-07	13	Rtcb
2.76904837606728e-11	0.798819360576782	0.267	0.19	5.1609523633142e-07	13	Ppp1r15a
3.7110596592532e-11	0.583566322100734	0.312	0.114	6.91667299291612e-07	13	Cfh
4.60960209583069e-11	0.106537441333112	0.267	0.46	8.59137638620924e-07	13	Micos13
5.68136523985604e-11	0.845990943267752	0.278	0.156	1.05889285340437e-06	13	Pold4
6.7273207371055e-11	0.200938037542555	0.375	0.571	1.25383803898172e-06	13	Hsbp1
9.99531066033524e-11	0.946704339559403	0.358	0.268	1.86292600087328e-06	13	Tmem176b
1.09728384877155e-10	0.564302869722167	0.403	0.424	2.04511763734041e-06	13	Gnb2
1.20384595672449e-10	0.315288887100707	0.415	0.557	2.2437280941431e-06	13	Hspe1
1.23602491720128e-10	0.613783960144072	0.301	0.341	2.30370324067974e-06	13	Bag1
1.36684174348916e-10	0.590821324746228	0.307	0.332	2.54751964151509e-06	13	Cebpzos
1.59869430933646e-10	0.743152761282647	0.261	0.088	2.97964645374129e-06	13	Gpsm3
1.67900291888804e-10	0.110882830030952	0.29	0.473	3.12932564022353e-06	13	Trir
1.73331985654553e-10	0.200620359105202	0.369	0.557	3.23056154862956e-06	13	Drap1
2.05451353710533e-10	0.799591969402893	0.642	0.436	3.82920233045692e-06	13	Sparc
3.17815707131343e-10	0.179336786927941	0.438	0.615	5.92344914951397e-06	13	Atp6v1f
3.66533285109409e-10	0.161942271498235	0.472	0.631	6.83144736786917e-06	13	Pomp
3.72964342466326e-10	0.194106079976029	0.358	0.52	6.95130941488739e-06	13	Psmb1
3.818350371487e-10	0.248949341652863	0.489	0.281	7.11664142237747e-06	13	Trf
3.81882905412052e-10	0.821964113998374	0.25	0.171	7.11753359106982e-06	13	Tmem176a
3.88438744664568e-10	0.156015205114081	0.574	0.724	7.23972132305821e-06	13	Atp5g2
4.02974164310562e-10	0.216004659591073	0.403	0.58	7.51063247442025e-06	13	Sec61g
4.19444100389725e-10	0.195904483045188	0.182	0.319	7.81759914306369e-06	13	Arpc1a
5.32234103707163e-10	0.84543135297476	0.369	0.255	9.9197792248941e-06	13	Mef2c
8.32533756154258e-10	0.788552953856744	0.312	0.197	1.55167641472031e-05	13	Arpc5
9.36104351029172e-10	0.35274365930764	0.386	0.484	1.74471128944817e-05	13	Gdi2
9.72637258445301e-10	0.122657338260647	0.438	0.603	1.81280132229035e-05	13	Grcc10
1.08032890887298e-09	0.656074973471802	0.341	0.319	2.01351702035747e-05	13	Mbnl1
1.17665771445004e-09	0.182728375966081	0.403	0.545	2.19305464819198e-05	13	Eif3h
2.12050607915156e-09	0.247362917710291	0.307	0.468	3.95219923032268e-05	13	Use1
2.21839087246689e-09	0.735192695008834	0.335	0.242	4.13463690810379e-05	13	Arpc4
2.60242396513228e-09	0.718968399682999	0.261	0.13	4.85039778621355e-05	13	Neat1
2.66387094694079e-09	0.110018087691657	0.153	0.287	4.96492267090824e-05	13	Tmem223
3.09131057376693e-09	0.614717442092739	0.29	0.268	5.7615846473868e-05	13	Mef2a
3.60622012357265e-09	0.567212923464401	0.33	0.317	6.72127306631471e-05	13	Rrbp1
3.77364123160577e-09	0.771709115029664	0.284	0.214	7.03331252746683e-05	13	Papss1
3.80759258280887e-09	0.260309549167725	0.42	0.525	7.09659105583918e-05	13	Slc25a5
4.02921479986431e-09	0.436178810215178	0.301	0.373	7.5096505439871e-05	13	Ccni
4.63124609895704e-09	0.114256165238374	0.358	0.51	8.63171647923613e-05	13	Eif3k
5.60569375978511e-09	0.824971617343425	0.278	0.157	0.000104478920294875	13	Wasf2
6.67822276646753e-09	0.243897751462543	0.307	0.437	0.000124468715921422	13	Krtcap2
7.95207126380789e-09	0.130106183317298	0.21	0.346	0.000148210704214851	13	Cstb
8.26889327930802e-09	0.155975892192107	0.386	0.521	0.000154115632939743	13	Btg2
8.26955235500478e-09	0.140295873539263	0.33	0.488	0.000154127916792579	13	Pcbp1
1.12974210830185e-08	0.709269071433964	0.386	0.324	0.000210561334145298	13	Atp6v0e
2.1517783253858e-08	0.475150455793014	0.375	0.452	0.000401048444285405	13	Sec61b
3.80237437305947e-08	0.638728552520572	0.341	0.303	0.000708686535650825	13	Actr2
4.40171563399881e-08	0.199824244232705	0.295	0.443	0.000820391759864699	13	Snrpe
4.46042889856309e-08	0.432067833547343	0.341	0.403	0.000831334738114189	13	Ccdc12
4.54063672480815e-08	0.358786985963182	0.256	0.353	0.000846283872769744	13	Rps27l
6.03954519650881e-08	0.945322376035499	0.256	0.135	0.00112565043372531	13	Socs3
6.1286125059944e-08	0.703764383614213	0.392	0.406	0.00114225079886724	13	Jun
7.34847136690818e-08	0.347917742036365	0.375	0.466	0.00136960809336435	13	Taldo1
7.62081841557754e-08	0.322711977045892	0.33	0.433	0.00142036813629534	13	Tmem234
8.62857183259081e-08	0.66601626245997	0.261	0.197	0.00160819321815828	13	Pmp22
9.12014485750781e-08	0.158827107882157	0.119	0.258	0.00169981259854231	13	Atg3
9.24997107862331e-08	0.133184311903606	0.307	0.43	0.00172400960963381	13	Tra2b
1.12915234076507e-07	0.104941209211695	0.335	0.508	0.00210451413271794	13	Tomm7
1.2939808590157e-07	0.112466970250277	0.438	0.564	0.00241172152503346	13	Dynll1
1.76628107457724e-07	0.773220330361304	0.597	0.432	0.00329199466679706	13	Gng5
1.78106966312402e-07	0.611120017825726	0.312	0.28	0.00331955763813055	13	Sdcbp
2.33012111237866e-07	0.146296658876919	0.29	0.446	0.00434287972925134	13	Psmb2
2.41456074226771e-07	0.274205273837773	0.261	0.386	0.00450025831143856	13	Ddx39b
3.1271126634554e-07	0.312279731676386	0.398	0.471	0.00582831258214818	13	Tmem50a
3.13205453011071e-07	0.111354815267862	0.182	0.304	0.00583752323322035	13	Phf5a
3.64951529886012e-07	0.437266751542235	0.284	0.295	0.00680196661401549	13	Actr3
3.68043207929763e-07	0.670532523930871	0.25	0.147	0.00685958930939493	13	Ptpn1
4.41372475180033e-07	0.328021712921178	0.227	0.292	0.00822630019240545	13	Tmem14c
4.79645943779873e-07	0.56917635741044	0.301	0.275	0.00893964110016928	13	Picalm
5.97190655336985e-07	0.171667467344191	0.21	0.347	0.0111304394341707	13	Mrpl33
6.06781746147349e-07	0.606414865053759	0.312	0.233	0.0113091981846943	13	Arhgdia
6.08958554345214e-07	0.698874989359475	0.307	0.226	0.0113497695358861	13	Rgs2
6.56948545657299e-07	0.509913482641491	0.307	0.343	0.0122442069939607	13	Lamtor1
7.18877271743687e-07	0.413542873820252	0.284	0.134	0.0133984345907588	13	Susd3
9.38299203497921e-07	0.720352131362248	0.472	0.366	0.0174880205547942	13	Sat1
1.0942936768289e-06	0.370367069407157	0.375	0.409	0.020395445548737	13	Qk
1.17202826357881e-06	0.349247414268379	0.33	0.392	0.0218442627765819	13	Reep5
1.2398979134776e-06	0.240625603664863	0.375	0.444	0.0231092173113956	13	Itm2c
1.43841165499813e-06	0.249138511762067	0.261	0.342	0.0268091164258551	13	Supt4a
1.51527049421767e-06	0.18143803553662	0.148	0.264	0.0282416114712289	13	Acot13
1.67704620220017e-06	0.297666426766378	0.443	0.515	0.0312567871166069	13	Myl12b
2.4552071192747e-06	0.295704490533235	0.244	0.324	0.0457601502890419	13	Capns1
2.58012056778268e-06	0.502696064647688	0.347	0.341	0.0480882871423337	13	Sdf4
2.89722886938603e-06	0.324023844910272	0.347	0.43	0.0539985516676169	13	Zfp706
3.26498939254967e-06	0.144520243826755	0.205	0.335	0.0608528722983408	13	Pttg1
4.1344903689776e-06	0.289904128520967	0.335	0.429	0.0770586314970045	13	Snhg8
4.33160977203753e-06	0.33794946254678	0.261	0.299	0.0807325429312355	13	Stx7
4.48386718796169e-06	0.105667373629891	0.307	0.417	0.08357031664923	13	Atf4
4.95455458468772e-06	0.598491403274734	0.267	0.282	0.0923429883494098	13	Ier3
4.99839102383072e-06	0.110495247612121	0.256	0.373	0.093160011902157	13	Saraf
5.19211156682927e-06	0.301760114196795	0.244	0.361	0.096770575382564	13	Bmyc
5.19957510599279e-06	0.115072118653764	0.188	0.32	0.0969096808254936	13	Sdhc
5.72982063938812e-06	0.302930648027861	0.864	0.878	0.106792397076916	13	Ppia
7.38095475936252e-06	0.194258151513097	0.307	0.392	0.137566234804999	13	Cited2
8.43393592089107e-06	0.234153416269265	0.369	0.48	0.157191697693568	13	D8Ertd738e
9.04821931196568e-06	0.354241324827791	0.244	0.352	0.168640711536416	13	Mier1
1.44763241859881e-05	0.605332160620702	0.267	0.207	0.269809730178446	13	Serp1
1.45394174241139e-05	0.382200938765243	0.25	0.29	0.270985661950635	13	Sec11c
2.07673242691897e-05	0.340281329114936	0.256	0.304	0.387061389729158	13	Fuca1
2.1263113380336e-05	0.349546584442311	0.278	0.339	0.396301907182702	13	Pgls
3.67666506094872e-05	0.388414674576542	0.381	0.398	0.685256834059622	13	Ppp1ca
3.88225322841511e-05	0.346801129262087	0.295	0.327	0.723574356712009	13	Rap1a
4.00866867413077e-05	0.190380208362426	0.256	0.345	0.747135667484494	13	Dazap2
4.60061550689755e-05	0.249756219489837	0.21	0.294	0.857462718175565	13	Tomm5
4.89534368334544e-05	0.196309256327487	0.193	0.28	0.912394155701922	13	Trappc3
5.04113415422156e-05	0.118187022114536	0.273	0.358	0.939566583663815	13	Ddx3x
6.96141118553739e-05	0.310042161420052	0.233	0.263	1	13	Bax
6.9948348286592e-05	0.252226629857657	0.239	0.325	1	13	Arpc5l
7.91812773779184e-05	0.251088290884714	0.267	0.331	1	13	Comt
0.000113119698094562	0.400062768242772	0.216	0.257	1	13	Cenpx
0.000120904948763295	0.221036333471815	0.21	0.29	1	13	Denr
0.000138615900346861	0.460158648630846	0.438	0.444	1	13	Fos
0.000176889613239233	0.220447372779578	0.29	0.381	1	13	Ube2l3
0.000180353138616775	0.341363082461157	0.312	0.358	1	13	Eif3m
0.000211639419577073	0.426520508408869	0.256	0.262	1	13	Csnk1e
0.000358569009019105	0.169290722887378	0.222	0.29	1	13	Rab5c
0.000559002328505409	0.571074348134193	0.341	0.306	1	13	Dusp1
0.00065497811611554	0.269847068720568	0.21	0.277	1	13	Sin3b
0.000717259039055046	0.102311379866172	0.33	0.432	1	13	Tmed2
0.00154250777012435	0.503392885021165	0.25	0.189	1	13	Tsc22d3
0.00158663437087604	0.163371640750038	0.193	0.251	1	13	G3bp1
0.00167669283726764	0.168860498457821	0.216	0.286	1	13	Rab11a
0.00293375225242536	0.200973193266278	0.227	0.288	1	13	Emc10
0.00294903870619643	0.216973503696497	0.278	0.334	1	13	Pitpna
0.00304415715353328	0.256147478453731	0.21	0.265	1	13	Vegfb
0.00315862276434639	0.224431986318745	0.233	0.277	1	13	Sirt2
0.00339471068960259	0.118640293230651	0.261	0.337	1	13	Tkt
0.00495966017156679	0.118761882041183	0.182	0.257	1	13	1810058I24Rik
0.0057124025550025	0.512581047396045	0.25	0.202	1	13	Gna13
0.00626953342580855	0.187493538666355	0.256	0.307	1	13	Tmem243
0.00628381122559025	0.156425432738491	0.176	0.253	1	13	Mapk3
0.00802720895117874	0.119194652969502	0.193	0.255	1	13	Dnajb9
0.00877220620445716	0.265543594232724	0.244	0.295	1	13	Cdk2ap2
0.0096119807932204	0.169349934141906	0.216	0.277	1	13	Cmpk1
0.0128549872179771	0.176071486359453	0.205	0.259	1	13	Llph
0.0130682955784308	0.22069799503065	0.216	0.271	1	13	Glud1
0.0130838421153203	0.409811450130687	0.25	0.175	1	13	Ivns1abp
0.0364767512150287	0.233609449584346	0.273	0.192	1	13	Sgk1
0.0484135384028675	0.407747018470888	0.295	0.246	1	13	Myl12a
0.0489270943175412	0.127883837691954	0.239	0.285	1	13	Cops4
0	4.76484242133694	0.908	0.158	0	14	Itgb8
0	3.90498286245218	0.937	0.614	0	14	Psap
0	7.43462829889311	1	0.333	0	14	Ptgds
0	6.29360615696826	0.986	0.069	0	14	Rgr
0	5.85990596780891	0.986	0.273	0	14	Trf
0	7.87059378703032	1	0.116	0	14	Ttr
4.25813365976252e-294	4.74881543871098	0.901	0.258	7.93630951506538e-290	14	Enpp2
2.41097380499948e-292	5.42380999944854	0.937	0.032	4.49357297775804e-288	14	Rdh5
7.12523954289637e-285	3.824438780721	0.88	0.236	1.32800214600503e-280	14	Rdh10
1.22725700571e-280	5.59845502254833	0.937	0.016	2.2873616072423e-276	14	Rpe65
8.1071646014265e-277	4.07299959083901	0.944	0.319	1.51101333841387e-272	14	Rbp1
1.18241194330452e-274	2.88059067026536	0.951	0.725	2.20377937993096e-270	14	Arl6ip1
3.40116681035329e-250	4.6499145255715	0.915	0.011	6.33909470113646e-246	14	Slc16a8
2.39381487946699e-248	3.79178446785928	0.782	0.101	4.46159217235057e-244	14	Tmem56
2.70549191913695e-232	3.33457275302142	0.93	0.453	5.04249583888745e-228	14	Ctsd
1.56561347030804e-231	3.75705851545327	0.944	0.345	2.91799038596013e-227	14	Timp3
1.61202102552208e-226	4.86764668318397	0.852	0.017	3.00448478736806e-222	14	Thbs1
2.31844027765791e-223	3.59807791231524	0.986	0.623	4.32110898949881e-219	14	Mt1
5.38242192356896e-212	4.17528458161852	0.81	0.005	1.00317579811478e-207	14	Lrat
3.65435872769656e-195	3.84797893924142	0.768	0.01	6.81099379668085e-191	14	Cltrn
1.08763423810428e-180	3.51206672717551	0.697	0.003	2.02713269297876e-176	14	Col8a2
1.03100567377872e-173	2.89031502084325	1	0.875	1.92158837478877e-169	14	Cst3
1.52409909234397e-170	3.58637618903138	0.704	0.025	2.84061588831069e-166	14	Col8a1
1.60150458065982e-168	3.07943437581642	0.761	0.24	2.98488423743378e-164	14	Crim1
2.77641481582373e-165	3.32346912779337	0.831	0.291	5.17468193373227e-161	14	Mt2
2.39976146866257e-163	3.54344294057756	0.697	0.01	4.4726754252933e-159	14	Slc6a20a
1.2694889389562e-162	3.76436652253064	0.775	0.044	2.36607348442657e-158	14	Stra6
2.46170014561054e-156	3.31167429798288	0.613	0.002	4.58811673138892e-152	14	Pon1
5.40762679895793e-154	3.05752242969403	0.606	0.002	1.00787348278978e-149	14	Cpxm2
6.43630416853506e-153	3.90045478068458	0.648	0.008	1.19959837093157e-148	14	Dct
7.15746801101661e-146	3.2164045493448	0.648	0.026	1.33400888789328e-141	14	Slc4a5
1.14825183290932e-143	2.99516325019012	0.62	0.004	2.14011176617639e-139	14	Car12
1.14925458155866e-142	2.02732029534123	0.972	0.894	2.14198068910903e-138	14	Gpx4
1.07540775518276e-139	3.17605117051821	0.662	0.037	2.00434497410963e-135	14	Slc1a1
4.17439034875551e-138	2.75946266583709	0.746	0.254	7.78022873201052e-134	14	Lrp1
4.19150660525708e-138	3.51458580800702	0.803	0.106	7.81213001087815e-134	14	Cfh
3.08418312515465e-136	3.0289328684506	0.585	0.004	5.74830050866325e-132	14	Cldn1
3.93555240489581e-133	2.81940392672881	0.556	0.011	7.33508257224481e-129	14	Kcnj13
2.18339487627266e-131	2.51797353145132	0.69	0.213	4.06941137039699e-127	14	Cd164
4.18570990052735e-131	2.80451863972891	0.542	0.003	7.80132611260288e-127	14	Ermn
6.89286375177044e-131	3.16908700848685	0.754	0.114	1.28469194605498e-126	14	Krt18
1.19717008860731e-128	3.34241328562799	0.782	0.048	2.2312856111463e-124	14	Atp1b1
2.87235470062545e-127	2.78912113634975	0.634	0.045	5.35349469102571e-123	14	Wls
9.7838533748483e-126	3.18600754180179	0.634	0.029	1.82351459200423e-121	14	A2m
1.31243062788867e-125	2.72966271864603	0.754	0.303	2.4461082042589e-121	14	Mt3
4.89493264686034e-122	2.63810252772871	0.585	0.076	9.12317546721831e-118	14	Ezr
2.61521325260214e-120	2.71183967958971	0.556	0.012	4.87423446019986e-116	14	Iqgap2
2.71807550233494e-118	2.74145532148975	0.535	0.028	5.06594912125186e-114	14	Met
2.3942901733825e-117	2.71019496853505	0.62	0.101	4.4624780251503e-113	14	Inpp5k
6.81071909790684e-110	2.6764436753191	0.57	0.018	1.26938182546788e-105	14	Slc6a13
1.27705986144532e-108	2.44073463898588	0.549	0.075	2.38018416976178e-104	14	Tmem98
8.83715621992129e-108	3.05225598075389	0.62	0.041	1.64706917626893e-103	14	Sema3c
1.12912545284418e-106	2.48222189689075	0.507	0.034	2.10446401901099e-102	14	Wfikkn2
4.91948211794997e-106	2.59340846622748	0.641	0.221	9.16893077143516e-102	14	Itgav
7.70318536863236e-104	2.20173802132054	0.423	0.001	1.4357196890057e-99	14	Krt8
2.30466006613011e-99	2.24198783178371	0.486	0.069	4.29542543125329e-95	14	Phgdh
9.6523406062049e-96	2.16783959153311	0.606	0.243	1.79900324218447e-91	14	Degs1
1.04633717957599e-95	2.56967213240638	0.479	0.007	1.95016323529373e-91	14	Clic6
2.51470579070098e-94	2.62112516498064	0.662	0.128	4.68690865270849e-90	14	Abhd2
3.02609045821216e-94	2.41730515625883	0.542	0.097	5.64002739601583e-90	14	Myrip
2.77458494134344e-93	2.47500156298111	0.521	0.027	5.17127141367591e-89	14	Pcolce
5.49619491376273e-87	2.10734484432764	0.423	0.006	1.0243808080271e-82	14	Cdh3
8.09263340112977e-87	2.00334764666785	0.373	0.001	1.50830501330257e-82	14	Slc39a12
5.83704708371972e-86	2.00638826667329	0.676	0.377	1.08790883546368e-81	14	Rnf13
8.69209412892103e-86	2.05089553009918	0.373	0.002	1.6200325037483e-81	14	Slc26a7
2.63384329419935e-83	2.21817652800996	0.458	0.058	4.90895713172874e-79	14	Parm1
4.85954816370828e-83	2.08652654142596	0.408	0.008	9.05722586751949e-79	14	Calml4
8.98694675181963e-80	2.2502910691596	0.521	0.128	1.67498713560414e-75	14	Slc12a2
8.20081193985672e-79	2.27286985406749	0.444	0.022	1.52846732935049e-74	14	Gja1
9.13648246524163e-79	2.07688089252215	0.43	0.029	1.70285760187174e-74	14	Ociad2
1.68644154862355e-77	1.94725839936459	0.331	0.001	3.14318975832457e-73	14	Tyr
1.40548566402259e-75	1.80989410601169	0.606	0.335	2.6195441806053e-71	14	Etfb
3.32097299134192e-75	1.95098255922766	0.444	0.02	6.18962946126306e-71	14	Hmgcs2
9.0954493147714e-74	2.56431107572758	0.711	0.081	1.69520984328709e-69	14	Pltp
1.71821660354676e-72	1.86834716404041	0.366	0.021	3.20241210569045e-68	14	Tshr
1.7373601551856e-72	2.01620703280665	0.43	0.064	3.23809185723491e-68	14	Slc16a9
3.73430347116442e-72	1.52247458373472	0.31	0.001	6.95999480955624e-68	14	Slc7a10
2.8302330076898e-70	1.90069686312656	0.423	0.099	5.27498827973225e-66	14	Cat
5.14236327163523e-70	1.60573243114009	0.662	0.46	9.58433666567373e-66	14	Taldo1
9.18908114944544e-70	2.09688789430964	0.718	0.306	1.71266094463364e-65	14	Basp1
1.91689619193722e-69	2.15791738638644	0.81	0.314	3.5727111225326e-65	14	Car14
3.29130494630607e-69	2.15182428831588	0.711	0.322	6.13433415892526e-65	14	Slc16a1
1.16512937639859e-68	2.07795584078187	0.437	0.027	2.17156813173169e-64	14	Slc22a8
1.20269099764763e-68	2.12734048870701	0.521	0.123	2.24157548141565e-64	14	Col18a1
2.81737348851988e-68	1.82663867194833	0.817	0.557	5.25102070790334e-64	14	App
5.20511064263855e-67	1.64945183511564	0.317	0.003	9.70128521574972e-63	14	Sfrp1
2.09044140248119e-66	1.57193639855968	0.289	0.001	3.89616468594445e-62	14	Slc13a3
2.20269021612386e-66	1.89803981080852	0.493	0.173	4.10537402481165e-62	14	Slc9a3r1
1.63504509993765e-64	2.0044263465726	0.423	0.067	3.0473970572638e-60	14	Vasn
7.58660094226851e-64	1.44140813307613	0.282	0.001	1.41399068362e-59	14	Oca2
1.51912892517409e-62	1.74638684050643	0.338	0.016	2.83135249073946e-58	14	Flvcr2
1.81148966185e-62	1.85186237459661	0.472	0.168	3.37625443175603e-58	14	Spg21
4.656864137456e-62	2.58269703280891	0.317	0.008	8.6794633793905e-58	14	Cox8b
4.10766979253769e-61	1.57795491118101	0.296	0.004	7.65587495933175e-57	14	Tmem72
1.17177294297442e-60	1.84469081505072	0.408	0.078	2.18395041111572e-56	14	Slc4a2
2.49097084210709e-60	1.60507605695224	0.739	0.541	4.6426714555192e-56	14	Cd63
3.99720414236742e-58	1.95453400872816	0.465	0.112	7.44998908054441e-54	14	Plxnb2
3.40868550243119e-56	1.53237930867211	0.275	0.005	6.35310803943125e-52	14	Fap
5.03461338490078e-56	1.84222678807974	0.465	0.13	9.38351242677807e-52	14	Ak3
6.00566771613068e-56	1.77696082256381	0.387	0.091	1.11933634893244e-51	14	Col9a3
9.81065892687698e-56	1.95079473781861	0.43	0.058	1.82851061079133e-51	14	Smpdl3a
1.69806963607324e-55	1.6303214015576	0.493	0.277	3.16486218771331e-51	14	Sdcbp
3.71623555399044e-55	1.75482627270468	0.31	0.008	6.92631982552738e-51	14	Bmp4
1.46972908654981e-54	1.82296557595552	0.472	0.125	2.73928107151153e-50	14	Slc20a2
1.73928824419521e-54	1.77269837534174	0.556	0.245	3.24168542953103e-50	14	Sulf1
1.82482971227188e-54	1.35836892139345	0.254	0.002	3.40111761773234e-50	14	Tspan10
5.03733215717361e-54	2.03797188108456	0.43	0.06	9.38857967454017e-50	14	Man1a
5.3496235517248e-54	1.63191222655352	0.577	0.337	9.97062837570469e-50	14	Prxl2a
2.27942032166351e-53	1.3790733409421	1	0.998	4.24838359551644e-49	14	Gm42418
5.7952100611127e-53	1.82387619264211	0.5	0.193	1.08011125119019e-48	14	Gns
6.78270552227001e-53	1.68434688267542	0.676	0.388	1.26416065524068e-48	14	Cspg5
1.94024248847074e-52	1.75941245597651	0.401	0.104	3.61622395001177e-48	14	Tes
2.44923268643041e-52	1.8944991790763	0.944	0.521	4.56487988096899e-48	14	Clu
3.41710542523893e-52	1.51957906225747	0.683	0.507	6.36880109156032e-48	14	Ctsb
3.40905260431274e-51	1.52864172940752	0.282	0.012	6.35379224391808e-47	14	Fbln5
4.6084474203398e-51	1.69889826384459	0.387	0.058	8.58922430202931e-47	14	Sostdc1
1.28173844946276e-50	1.54293403285153	0.289	0.057	2.38890412210869e-46	14	Sema3b
1.98762968273507e-50	1.39286032339604	0.296	0.007	3.70454420268162e-46	14	Wfdc2
6.13511226109606e-50	1.61214806545423	0.549	0.279	1.14346222322308e-45	14	H2afj
1.0549701061306e-49	1.42226805764862	0.472	0.062	1.96625328380622e-45	14	Slco1a4
1.12489655688864e-49	1.82066943678477	0.732	0.397	2.09658220272904e-45	14	Slc2a1
1.97603514756922e-49	1.93196392072922	0.408	0.079	3.68293430803951e-45	14	Atrnl1
5.54952371856153e-49	1.82861779267596	0.415	0.098	1.0343202306655e-44	14	Gpc3
1.23868644730632e-47	1.6086985762492	0.345	0.077	2.30866380048953e-43	14	Osmr
2.19505569623436e-47	1.41626904143029	0.838	0.683	4.09114480664161e-43	14	Chchd10
4.13263498312169e-47	2.04170413791746	0.655	0.186	7.7024050815422e-43	14	Sgk1
1.82898670084918e-46	1.62293447012982	0.408	0.14	3.4088654130427e-42	14	Fads2
5.56536290483779e-46	1.43229173294085	0.317	0.065	1.03727233820367e-41	14	Sgk3
1.92348700752643e-45	1.54027890678934	0.331	0.041	3.58499508462775e-41	14	Lrp2
1.92483828468295e-43	1.44893206855409	0.493	0.366	3.58751359499209e-39	14	Tmem30a
2.35363086063699e-43	1.52446704662212	0.268	0.031	4.38669719805522e-39	14	Tgfbr3
7.47357525986649e-43	1.78739625382594	0.387	0.059	1.39292495693392e-38	14	Tbc1d1
8.0141347047617e-43	1.489268190757	0.493	0.251	1.49367442627349e-38	14	Amfr
1.49575031744302e-42	1.97336591026271	0.465	0.08	2.78777944165031e-38	14	Cdr2
2.11575977280475e-41	1.5053296403365	0.599	0.308	3.94335306455349e-37	14	Npc2
2.28749507211513e-41	1.52560690218563	0.282	0.017	4.26343331540819e-37	14	Rab27a
4.06823798692533e-41	1.08194884911024	1	0.624	7.58238196003143e-37	14	Apoe
9.24582691317564e-41	1.45951966808792	0.31	0.05	1.72323722007768e-36	14	Fam13a
1.25049389933836e-40	1.59001134412872	0.296	0.032	2.33067052958683e-36	14	Fbn1
